ip,is_private,total_attempts,session_duration,attempts_per_second,is_single_event,total_failures,total_successes,failure_ratio,unique_users_count,unique_users_ratio,has_root_attempt,has_valid_user_attempt,max_failure_streak,invalid_user_attempts,has_reverse_mapping_failed,ts_first,ts_last,class
80.211.140.229,0,34,125,0.269841,0,34,0,1.0,7,0.205882,1,0,34,34,1,1703242781,1703242906,3
80.211.140.229,0,34,125,0.269841,0,34,0,1.0,7,0.205882,1,0,34,34,1,1703851870,1703851995,3
80.211.140.229,0,5,22,0.217391,0,5,0,1.0,2,0.4,1,0,5,5,1,1703869279,1703869301,1
80.211.140.229,0,34,113,0.298246,0,34,0,1.0,7,0.205882,1,0,34,34,1,1704025630,1704025743,3
80.211.140.229,0,34,153,0.220779,0,34,0,1.0,7,0.205882,1,0,34,34,1,1704045448,1704045601,3
80.211.140.229,0,34,121,0.278689,0,34,0,1.0,7,0.205882,1,0,34,34,1,1704110155,1704110276,3
80.211.140.229,0,34,119,0.283333,0,34,0,1.0,7,0.205882,1,0,34,34,1,1704115143,1704115262,3
80.211.140.229,0,34,107,0.314815,0,34,0,1.0,7,0.205882,1,0,34,34,1,1704162667,1704162774,3
80.211.140.229,0,34,137,0.246377,0,34,0,1.0,7,0.205882,1,0,34,34,1,1704180095,1704180232,3
46.16.104.95,0,2,10,0.181818,0,2,0,1.0,1,0.5,1,0,2,2,1,1703004422,1703004432,1
203.218.70.64,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1703005388,1703005388,0
203.218.70.64,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1703006279,1703006279,0
218.153.165.17,0,4,2,1.333333,0,4,0,1.0,1,0.25,0,0,4,4,0,1703005816,1703005818,1
75.156.11.159,0,2,13,0.142857,0,2,0,1.0,1,0.5,1,0,2,2,0,1703013449,1703013462,1
125.180.182.32,0,4,2,1.333333,0,4,0,1.0,1,0.25,0,0,4,4,0,1703019212,1703019214,1
115.144.181.61,0,2,11,0.166667,0,2,0,1.0,1,0.5,1,0,2,2,0,1703020687,1703020698,1
27.141.84.200,0,2,10,0.181818,0,2,0,1.0,1,0.5,1,0,2,2,0,1703021714,1703021724,1
180.180.119.160,0,7,19,0.35,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703022552,1703022571,3
14.221.236.115,0,2,12,0.153846,0,2,0,1.0,1,0.5,1,0,2,2,0,1703029882,1703029894,1
216.208.230.66,0,2,11,0.166667,0,2,0,1.0,1,0.5,1,0,2,2,0,1703033359,1703033370,1
87.252.190.105,0,2,11,0.166667,0,2,0,1.0,1,0.5,1,0,2,2,1,1703034085,1703034096,1
218.76.53.226,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,0,1703036194,1703036194,1
113.99.127.215,0,3,152,0.019608,0,1,2,0.333333,1,0.333333,0,1,1,0,0,1703041339,1703041491,4
77.180.123.124,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,0,1703043139,1703043139,1
106.250.183.218,0,8,14,0.533333,0,8,0,1.0,3,0.375,1,0,8,8,0,1703043850,1703043864,3
218.8.128.233,0,13,38,0.333333,0,13,0,1.0,7,0.538462,1,0,13,13,0,1703044702,1703044740,3
201.254.163.153,0,7,16,0.411765,0,7,0,1.0,1,0.142857,0,0,7,7,1,1703044951,1703044967,3
173.82.194.233,0,637,3059,0.20817,0,637,0,1.0,51,0.080063,0,0,637,637,0,1703045045,1703048104,3
178.47.99.104,0,2,12,0.153846,0,2,0,1.0,1,0.5,1,0,2,2,0,1703046238,1703046250,1
5.140.207.149,0,2,12,0.153846,0,2,0,1.0,1,0.5,1,0,2,2,0,1703047301,1703047313,1
167.114.218.6,0,4,21,0.181818,0,4,0,1.0,2,0.5,0,0,4,4,0,1703047923,1703047944,1
167.114.218.6,0,30,166,0.179641,0,30,0,1.0,10,0.333333,1,0,30,30,0,1703106944,1703107110,3
14.17.22.36,0,3,12,0.230769,0,3,0,1.0,2,0.666667,0,0,3,3,0,1703047993,1703048005,2
58.227.194.254,0,7,15,0.4375,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703050896,1703050911,3
164.77.168.218,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,0,1703051639,1703051639,1
121.186.122.216,0,7,11,0.583333,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703054047,1703054058,3
137.189.240.159,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1703055804,1703055804,0
222.134.47.118,0,2,10,0.181818,0,2,0,1.0,1,0.5,1,0,2,2,0,1703060250,1703060260,1
87.96.177.93,0,7,22,0.304348,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703061643,1703061665,3
183.136.178.22,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703063944,1703063946,1
183.136.178.22,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703071091,1703071093,1
183.136.178.22,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1703078264,1703078267,1
183.136.178.22,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1703085441,1703085444,1
183.136.178.22,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1703092603,1703092604,1
183.136.178.22,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1703099763,1703099764,1
183.136.178.22,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703106943,1703106945,1
183.136.178.22,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703114118,1703114120,1
183.136.178.22,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1703121283,1703121286,1
183.136.178.22,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1703128456,1703128459,1
183.136.178.22,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1703135640,1703135643,1
183.136.178.22,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1703142835,1703142838,1
183.136.178.22,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,0,1703170346,1703170346,1
183.136.178.22,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,0,1703177528,1703177528,1
183.136.178.22,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,0,1703184698,1703184698,1
183.136.178.22,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,0,1703191855,1703191855,1
183.136.178.22,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,0,1703199012,1703199012,1
183.136.178.22,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,0,1703206167,1703206167,1
183.136.178.22,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,0,1703213333,1703213333,1
183.136.178.22,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1703266620,1703266623,1
183.136.178.22,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703273806,1703273808,1
183.136.178.22,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703280979,1703280981,1
183.136.178.22,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703288154,1703288156,1
183.136.178.22,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703295327,1703295329,1
183.136.178.22,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703301159,1703301161,1
201.92.7.119,0,2,13,0.142857,0,2,0,1.0,1,0.5,1,0,2,2,0,1703064146,1703064159,1
119.193.140.189,0,7,11,0.583333,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703067834,1703067845,3
123.255.103.142,0,5,124,0.04,0,4,1,0.8,1,0.2,0,1,4,0,0,1703067891,1703068015,4
123.255.103.142,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1703074319,1703074319,0
123.255.103.142,0,2,6,0.285714,0,1,1,0.5,1,0.5,0,1,1,0,0,1703123687,1703123693,4
123.255.103.142,0,2,4,0.4,0,1,1,0.5,1,0.5,0,1,1,0,0,1703155771,1703155775,4
123.255.103.142,0,2,6,0.285714,0,1,1,0.5,1,0.5,0,1,1,0,0,1703254626,1703254632,4
119.193.140.192,0,7,11,0.583333,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703068909,1703068920,3
183.179.87.60,0,10,54,0.181818,0,10,0,1.0,4,0.4,1,0,10,10,0,1703075063,1703075117,3
92.211.201.236,0,2,12,0.153846,0,2,0,1.0,1,0.5,1,0,2,2,0,1703075468,1703075480,1
186.57.227.193,0,9,20,0.428571,0,9,0,1.0,2,0.222222,1,0,9,9,1,1703077009,1703077029,3
119.137.62.123,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1703077978,1703077978,0
119.137.62.123,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1703122958,1703122958,0
119.137.62.123,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1703129940,1703129940,0
119.137.62.123,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1703171867,1703171867,0
119.137.62.123,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1703177443,1703177443,0
119.137.62.123,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1703178684,1703178684,0
119.137.62.123,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1703206156,1703206156,0
119.137.62.123,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1703209814,1703209814,0
119.137.62.123,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1703211066,1703211066,0
5.226.174.124,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,1,1703078392,1703078394,1
103.207.37.104,0,5,7,0.625,0,5,0,1.0,3,0.6,0,0,5,5,0,1703078494,1703078501,2
46.34.170.251,0,4,25,0.153846,0,4,0,1.0,1,0.25,1,0,4,4,1,1703083438,1703083463,1
181.26.4.223,0,7,16,0.411765,0,7,0,1.0,1,0.142857,0,0,7,7,1,1703084474,1703084490,3
177.43.251.139,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,1,1703091604,1703091607,1
201.71.150.137,0,2,8,0.222222,0,2,0,1.0,1,0.5,0,0,2,2,0,1703091613,1703091621,1
96.9.129.41,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,1,1703091625,1703091627,1
209.250.242.40,0,4,18,0.210526,0,4,0,1.0,2,0.5,1,0,4,4,0,1703094667,1703094685,1
209.250.242.40,0,18,39,0.45,0,18,0,1.0,8,0.444444,1,0,18,18,1,1703166405,1703166444,3
82.213.250.255,0,4,3,1.0,0,4,0,1.0,1,0.25,0,0,4,4,0,1703096374,1703096377,1
175.111.129.225,0,7,12,0.538462,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703099890,1703099902,3
113.87.188.151,0,7,11,0.583333,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703099979,1703099990,3
217.122.101.74,0,7,18,0.368421,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703103590,1703103608,3
68.185.174.82,0,2,10,0.181818,0,2,0,1.0,1,0.5,1,0,2,2,0,1703104648,1703104658,1
219.151.22.56,0,2,11,0.166667,0,2,0,1.0,1,0.5,1,0,2,2,0,1703105721,1703105732,1
218.31.25.109,0,7,12,0.538462,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703107108,1703107120,3
126.87.244.243,0,7,19,0.35,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703114209,1703114228,3
122.62.138.3,0,2,11,0.166667,0,2,0,1.0,1,0.5,1,0,2,2,0,1703115611,1703115622,1
93.190.138.107,0,51,114,0.443478,0,51,0,1.0,17,0.333333,1,0,51,51,1,1703118363,1703118477,3
93.190.138.107,0,51,119,0.425,0,51,0,1.0,17,0.333333,1,0,51,51,1,1703143288,1703143407,3
197.14.54.201,0,4,2,1.333333,0,4,0,1.0,1,0.25,0,0,4,4,0,1703118529,1703118531,1
191.7.218.105,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,1,1703118699,1703118701,1
140.250.99.122,0,7,11,0.583333,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703120891,1703120902,3
212.237.54.161,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,1,1703121527,1703121529,1
168.187.205.196,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703122594,1703122596,1
168.187.205.196,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703123564,1703123566,1
168.187.205.196,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703124517,1703124519,1
168.187.205.196,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703125466,1703125468,1
168.187.205.196,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703126418,1703126420,1
168.187.205.196,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1703127367,1703127370,1
168.187.205.196,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703128318,1703128320,1
168.187.205.196,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703129273,1703129275,1
168.187.205.196,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703130230,1703130232,1
168.187.205.196,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703131183,1703131185,1
168.187.205.196,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1703132137,1703132140,1
168.187.205.196,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1703134051,1703134054,1
168.187.205.196,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1703135007,1703135010,1
168.187.205.196,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1703135960,1703135961,1
168.187.205.196,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703136912,1703136914,1
168.187.205.196,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703138819,1703138821,1
168.187.205.196,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1703139782,1703139785,1
168.187.205.196,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1703146496,1703146497,1
168.187.205.196,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703147453,1703147455,1
168.187.205.196,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703149372,1703149374,1
168.187.205.196,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703151281,1703151283,1
168.187.205.196,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703152242,1703152244,1
46.175.185.112,0,2,11,0.166667,0,2,0,1.0,1,0.5,1,0,2,2,0,1703126598,1703126609,1
140.224.98.21,0,2,11,0.166667,0,2,0,1.0,1,0.5,1,0,2,2,1,1703126837,1703126848,1
51.15.183.141,0,13,37,0.342105,0,13,0,1.0,6,0.461538,0,0,13,13,1,1703129116,1703129153,3
51.15.183.141,0,13,45,0.282609,0,13,0,1.0,6,0.461538,0,0,13,13,1,1703165875,1703165920,3
51.15.183.141,0,16,58,0.271186,0,16,0,1.0,5,0.3125,1,0,16,16,1,1703277067,1703277125,3
51.15.183.141,0,16,62,0.253968,0,16,0,1.0,5,0.3125,1,0,16,16,1,1703916802,1703916864,3
51.15.183.141,0,16,59,0.266667,0,16,0,1.0,5,0.3125,1,0,16,16,1,1703938571,1703938630,3
51.15.183.141,0,17,54,0.309091,0,17,0,1.0,7,0.411765,1,0,17,17,1,1704005158,1704005212,3
51.15.183.141,0,17,52,0.320755,0,17,0,1.0,7,0.411765,1,0,17,17,1,1704073456,1704073508,3
51.15.183.141,0,17,72,0.232877,0,17,0,1.0,7,0.411765,1,0,17,17,1,1704159244,1704159316,3
51.15.183.141,0,12,52,0.226415,0,12,0,1.0,5,0.416667,0,0,12,12,1,1704477698,1704477750,3
51.15.183.141,0,17,110,0.153153,0,17,0,1.0,7,0.411765,1,0,17,17,1,1704528229,1704528339,3
60.185.180.86,0,2,10,0.181818,0,2,0,1.0,1,0.5,1,0,2,2,1,1703133360,1703133370,1
5.161.52.208,0,2,13,0.142857,0,2,0,1.0,1,0.5,1,0,2,2,0,1703134061,1703134074,1
181.113.82.167,0,2,12,0.153846,0,2,0,1.0,1,0.5,1,0,2,2,1,1703134336,1703134348,1
60.26.98.209,0,15,97,0.153061,0,15,0,1.0,1,0.066667,1,0,15,15,1,1703134438,1703134535,3
114.198.9.220,0,2,15,0.125,0,2,0,1.0,1,0.5,1,0,2,2,0,1703135187,1703135202,1
41.176.154.20,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703135991,1703135993,1
41.35.167.175,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,1,1703136001,1703136003,1
14.230.163.222,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1703136008,1703136011,1
119.193.140.161,0,7,13,0.5,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703139085,1703139098,3
119.193.140.161,0,2,11,0.166667,0,2,0,1.0,1,0.5,1,0,2,2,0,1703156480,1703156491,1
60.191.144.54,0,2,9,0.2,0,2,0,1.0,1,0.5,1,0,2,2,0,1703140328,1703140337,1
60.191.144.54,0,7,11,0.583333,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703949897,1703949908,3
37.79.93.107,0,7,12,0.538462,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703140707,1703140719,3
178.169.134.156,0,2,13,0.142857,0,2,0,1.0,1,0.5,1,0,2,2,0,1703142834,1703142847,1
222.220.92.148,0,7,12,0.538462,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703144232,1703144244,3
163.172.176.112,0,13,39,0.325,0,13,0,1.0,3,0.230769,1,0,13,13,1,1703151576,1703151615,3
183.192.188.147,0,5,16,0.294118,0,5,0,1.0,3,0.6,1,0,5,5,1,1703153650,1703153666,2
178.151.45.76,0,2,12,0.153846,0,2,0,1.0,1,0.5,1,0,2,2,1,1703156083,1703156095,1
178.151.45.76,0,7,14,0.466667,0,7,0,1.0,1,0.142857,0,0,7,7,1,1704009725,1704009739,3
60.191.240.70,0,7,11,0.583333,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703157209,1703157220,3
60.191.240.70,0,2,10,0.181818,0,2,0,1.0,1,0.5,1,0,2,2,0,1703906720,1703906730,1
60.191.240.70,0,2,11,0.166667,0,2,0,1.0,1,0.5,1,0,2,2,0,1703995353,1703995364,1
60.191.240.70,0,2,11,0.166667,0,2,0,1.0,1,0.5,1,0,2,2,0,1704166575,1704166586,1
60.191.240.70,0,2,10,0.181818,0,2,0,1.0,1,0.5,1,0,2,2,0,1704467185,1704467195,1
60.191.240.70,0,2,10,0.181818,0,2,0,1.0,1,0.5,1,0,2,2,0,1704550600,1704550610,1
91.224.204.214,0,7,13,0.5,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703158417,1703158430,3
70.54.45.110,0,4,12,0.307692,0,4,0,1.0,1,0.25,0,0,4,4,0,1703160009,1703160021,1
151.80.47.122,0,1,0,1.0,1,1,0,1.0,1,1.0,0,0,1,1,0,1703162977,1703162977,1
151.80.47.122,0,2,8,0.222222,0,2,0,1.0,1,0.5,0,0,2,2,0,1703254274,1703254282,1
177.84.108.229,0,2,14,0.133333,0,2,0,1.0,1,0.5,1,0,2,2,1,1703165166,1703165180,1
119.193.140.171,0,7,11,0.583333,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703165530,1703165541,3
113.122.220.161,0,7,13,0.5,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703165670,1703165683,3
58.218.200.24,0,25,193,0.128866,0,25,0,1.0,2,0.08,1,0,25,25,0,1703170806,1703170999,3
111.222.107.90,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1703172308,1703172308,0
111.222.107.90,0,2,3,0.5,0,1,1,0.5,1,0.5,0,1,1,0,0,1703175186,1703175189,4
111.222.107.90,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1703176928,1703176928,0
111.222.107.90,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1703247720,1703247720,0
111.222.107.90,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1703249416,1703249416,0
111.222.107.90,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1703258183,1703258183,0
111.222.107.90,0,4,264,0.015094,0,2,2,0.5,1,0.25,0,1,2,0,0,1704204675,1704204939,4
111.222.107.90,0,3,350,0.008547,0,1,2,0.333333,1,0.333333,0,1,1,0,0,1704211712,1704212062,4
111.222.107.90,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1704214186,1704214186,0
111.222.107.90,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1704217427,1704217427,0
111.222.107.90,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1704219906,1704219906,0
111.222.107.90,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1704283628,1704283628,0
111.222.107.90,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1704285345,1704285345,0
111.222.107.90,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1704296188,1704296188,0
111.222.107.90,0,2,2,0.666667,0,1,1,0.5,1,0.5,0,1,1,0,0,1704301329,1704301331,4
111.222.107.90,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1704336293,1704336293,0
111.222.107.90,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1704465186,1704465186,0
111.222.107.90,0,3,42,0.069767,0,1,2,0.333333,1,0.333333,0,1,1,0,0,1704474123,1704474165,4
111.222.107.90,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1704512057,1704512057,0
111.222.107.90,0,1,0,1.0,1,0,1,0.0,1,1.0,0,1,0,0,0,1704596438,1704596438,0
111.222.107.90,0,2,101,0.019608,0,0,2,0.0,1,0.5,0,1,0,0,0,1704602855,1704602956,0
119.193.140.208,0,7,12,0.538462,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703173182,1703173194,3
63.246.128.24,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1703173363,1703173366,1
112.220.76.44,0,2,9,0.2,0,2,0,1.0,1,0.5,1,0,2,2,0,1703178138,1703178147,1
81.49.131.208,0,4,8,0.444444,0,4,0,1.0,1,0.25,0,0,4,4,0,1703178896,1703178904,1
81.49.131.208,0,4,8,0.444444,0,4,0,1.0,1,0.25,0,0,4,4,0,1704256533,1704256541,1
60.13.226.182,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1703180345,1703180346,1
200.100.36.183,0,2,8,0.222222,0,2,0,1.0,1,0.5,0,0,2,2,0,1703180356,1703180364,1
201.238.155.135,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,1,1703180366,1703180368,1
46.148.21.32,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703180968,1703180970,1
46.148.21.32,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1703181824,1703181826,1
46.148.21.32,0,4,301,0.013245,0,4,0,1.0,2,0.5,0,0,4,4,0,1703185280,1703185581,1
46.148.21.32,0,25,4275,0.005847,0,25,0,1.0,12,0.48,1,0,25,25,0,1703186779,1703191054,3
46.148.21.32,0,36,6865,0.005243,0,36,0,1.0,16,0.444444,1,0,36,36,0,1703191659,1703198524,3
46.148.21.32,0,21,3491,0.006014,0,21,0,1.0,8,0.380952,0,0,21,21,0,1703199130,1703202621,3
46.148.21.32,0,8,1048,0.007626,0,8,0,1.0,4,0.5,0,0,8,8,0,1703203411,1703204459,3
46.148.21.32,0,8,778,0.01027,0,8,0,1.0,3,0.375,0,0,8,8,0,1703205208,1703205986,3
46.148.21.32,0,16,1939,0.008247,0,16,0,1.0,5,0.3125,0,0,16,16,0,1703207255,1703209194,3
23.110.54.178,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,0,1703181926,1703181926,1
23.110.54.178,0,1,0,1.0,1,1,0,1.0,1,1.0,1,0,1,1,0,1703226343,1703226343,1
77.187.24.234,0,7,21,0.318182,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703183742,1703183763,3
211.248.88.250,0,4,3,1.0,0,4,0,1.0,1,0.25,0,0,4,4,0,1703184514,1703184517,1
211.248.88.250,0,4,3,1.0,0,4,0,1.0,1,0.25,0,0,4,4,0,1704397030,1704397033,1
64.30.101.155,0,7,19,0.35,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703188257,1703188276,3
24.183.36.6,0,7,19,0.35,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703189820,1703189839,3
185.165.29.160,0,242,694,0.348201,0,242,0,1.0,28,0.115702,1,0,242,242,0,1703193468,1703194162,3
177.221.194.118,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,1,1703194023,1703194024,1
176.65.45.96,0,7,12,0.538462,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703195314,1703195326,3
75.138.16.23,0,7,17,0.388889,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703204116,1703204133,3
118.211.200.76,0,2,12,0.153846,0,2,0,1.0,1,0.5,1,0,2,2,0,1703204170,1703204182,1
95.81.239.68,0,2,11,0.166667,0,2,0,1.0,1,0.5,1,0,2,2,1,1703206012,1703206023,1
119.193.140.200,0,7,13,0.5,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703206216,1703206229,3
58.52.23.173,0,2,9,0.2,0,2,0,1.0,1,0.5,1,0,2,2,0,1703209972,1703209981,1
192.129.227.186,0,2,7,0.25,0,2,0,1.0,1,0.5,0,0,2,2,0,1703210423,1703210430,1
103.207.39.67,0,28,136,0.20438,0,28,0,1.0,9,0.321429,1,0,28,28,0,1703214580,1703214716,3
103.207.39.67,0,22,142,0.153846,0,22,0,1.0,9,0.409091,1,0,22,22,0,1703243061,1703243203,3
73.22.235.103,0,7,17,0.388889,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703215045,1703215062,3
58.245.102.163,0,2,10,0.181818,0,2,0,1.0,1,0.5,1,0,2,2,1,1703219241,1703219251,1
139.198.188.137,0,14,15,0.875,0,14,0,1.0,2,0.142857,0,0,14,14,0,1703219315,1703219330,3
81.165.204.203,0,7,20,0.333333,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703224156,1703224176,3
116.249.177.103,0,2,10,0.181818,0,2,0,1.0,1,0.5,1,0,2,2,1,1703224664,1703224674,1
125.209.103.19,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,1,1703224746,1703224748,1
190.94.144.230,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,1,1703224755,1703224757,1
109.207.162.53,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,1,1703224764,1703224765,1
190.58.255.229,0,219,4532,0.048312,0,219,0,1.0,34,0.155251,0,0,219,219,0,1703225238,1703229770,3
95.68.207.93,0,7,20,0.333333,0,7,0,1.0,1,0.142857,0,0,7,7,0,1703227333,1703227353,3
45.77.153.37,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,1,1703229776,1703229777,1
115.92.36.11,0,2,11,0.166667,0,2,0,1.0,1,0.5,1,0,2,2,0,1703236460,1703236471,1
