alert_kind,alert_type,ts_alert,ip,session_duration,total_attempts,layer1_class,layer1_label,layer2_score,layer2_anomaly,had_early_alert,alert_subtype,ts_first,attempts_so_far,failures_so_far,reason,event_index
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704478733,5.188.10.180,217.0,32.0,3.0,Brute-force,0.0982,0.0,1.0,,,,,,
EARLY_ALERT,,1704515732,5.188.10.180,,,,,,,,BRUTE_FORCE,1704515690.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704432925,103.192.253.37,135.0,57.0,3.0,Brute-force,0.0773,0.0,1.0,,,,,,
EARLY_ALERT,,1704516117,103.192.253.37,,,,,,,,BRUTE_FORCE,1704516107.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704463695,5.188.10.156,199.0,46.0,3.0,Brute-force,0.0973,0.0,1.0,,,,,,
EARLY_ALERT,,1704517696,5.188.10.156,,,,,,,,BRUTE_FORCE,1704517676.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704517704,5.188.10.156,,,,,,,,SCAN,1704517676.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,NORMAL,1704517362,218.18.42.17,0.0,1.0,0.0,Normal,0.0,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704355244,159.89.38.66,56.0,20.0,3.0,Brute-force,0.1079,0.0,1.0,,,,,,
EARLY_ALERT,,1704518475,159.89.38.66,,,,,,,,BRUTE_FORCE,1704518460.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704518476,159.89.38.66,,,,,,,,SCAN,1704518460.0,7.0,7.0,unique_users=4 >= 4,7.0
EARLY_ALERT,,1704519028,5.36.217.255,,,,,,,,BRUTE_FORCE,1704519010.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704291219,180.153.67.7,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
EARLY_ALERT,,1704520865,79.160.5.119,,,,,,,,BRUTE_FORCE,1704520845.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,UNKNOWN_PATTERN,1704519018,218.18.42.17,653.0,3.0,0.0,Normal,-0.0256,1.0,0.0,,,,,,
FINAL_CLASSIFICATION,NORMAL,1704356196,222.240.177.42,17.0,2.0,0.0,Normal,0.1351,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,NORMAL,1704465696,137.189.241.248,0.0,1.0,0.0,Normal,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704499310,212.47.249.39,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704477167,103.99.0.122,114.0,53.0,3.0,Brute-force,0.078,0.0,1.0,,,,,,
EARLY_ALERT,,1704524574,103.99.0.122,,,,,,,,BRUTE_FORCE,1704524562.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704524578,103.99.0.122,,,,,,,,SCAN,1704524562.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704507764,212.47.254.64,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704523555,185.165.29.69,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704524900,185.165.29.69,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,NORMAL,1704381599,137.189.204.253,0.0,1.0,0.0,Normal,0.332,0.0,0.0,,,,,,
EARLY_ALERT,,1704526363,137.189.204.253,,,,,,,,BREAK_IN_RISK,1704526360.0,2.0,1.0,valid user succeeded after previous failures,2.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704526363,137.189.204.253,3.0,2.0,4.0,Break-in,0.1205,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704220140,221.124.73.78,11.0,2.0,1.0,Single failure,0.1355,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704474804,95.215.60.147,27.0,10.0,3.0,Brute-force,0.02,0.0,1.0,,,,,,
EARLY_ALERT,,1704527818,221.124.73.78,,,,,,,,BRUTE_FORCE,1704527807.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704527826,95.215.60.147,,,,,,,,BRUTE_FORCE,1704527809.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704527829,95.215.60.147,,,,,,,,SCAN,1704527809.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704443183,212.237.45.42,142.0,42.0,3.0,Brute-force,-0.0219,1.0,1.0,,,,,,
EARLY_ALERT,,1704528200,212.237.45.42,,,,,,,,BRUTE_FORCE,1704528177.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704477750,51.15.183.141,52.0,12.0,3.0,Brute-force,0.0103,0.0,1.0,,,,,,
EARLY_ALERT,,1704528240,212.237.45.42,,,,,,,,SCAN,1704528177.0,20.0,20.0,unique_users=4 >= 4,20.0
EARLY_ALERT,,1704528284,51.15.183.141,,,,,,,,BRUTE_FORCE,1704528229.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704528296,51.15.183.141,,,,,,,,SCAN,1704528229.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704422226,219.147.95.246,11.0,7.0,3.0,Brute-force,-0.0363,1.0,1.0,,,,,,
EARLY_ALERT,,1704528598,219.147.95.246,,,,,,,,BRUTE_FORCE,1704528589.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704515732,5.188.10.180,42.0,6.0,3.0,Brute-force,0.1268,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704526214,185.165.29.69,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
EARLY_ALERT,,1704528967,5.188.10.180,,,,,,,,BRUTE_FORCE,1704528916.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704528981,5.188.10.180,,,,,,,,SCAN,1704528916.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704507272,60.2.12.12,240.0,125.0,3.0,Brute-force,0.0732,0.0,1.0,,,,,,
EARLY_ALERT,,1704528997,60.2.12.12,,,,,,,,BRUTE_FORCE,1704528982.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704296790,45.55.240.243,12.0,2.0,1.0,Single failure,0.1341,0.0,0.0,,,,,,
EARLY_ALERT,,1704529455,45.55.240.243,,,,,,,,BRUTE_FORCE,1704529432.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704529463,45.55.240.243,,,,,,,,SCAN,1704529432.0,10.0,10.0,unique_users=4 >= 4,10.0
EARLY_ALERT,,1704530336,51.15.93.207,,,,,,,,BRUTE_FORCE,1704530316.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704528923,185.165.29.69,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
EARLY_ALERT,,1704530707,51.15.87.29,,,,,,,,BRUTE_FORCE,1704530686.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704220911,195.154.59.62,2.0,2.0,1.0,Single failure,0.0244,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704530343,185.165.29.69,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704524787,212.47.254.64,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704477024,123.235.32.19,76.0,23.0,3.0,Brute-force,0.093,0.0,1.0,,,,,,
EARLY_ALERT,,1704532207,123.235.32.19,,,,,,,,BRUTE_FORCE,1704532186.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704532335,122.2.223.242,,,,,,,,BRUTE_FORCE,1704532324.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704048031,210.13.64.18,11.0,7.0,3.0,Brute-force,0.0361,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704531725,185.165.29.69,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704491470,103.207.39.212,7.0,5.0,2.0,Scan,0.1143,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704017740,153.35.1.117,11.0,7.0,3.0,Brute-force,0.0361,0.0,1.0,,,,,,
EARLY_ALERT,,1704534754,153.35.1.117,,,,,,,,BRUTE_FORCE,1704534745.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704492300,124.68.10.20,87.0,40.0,3.0,Brute-force,0.0621,0.0,1.0,,,,,,
EARLY_ALERT,,1704535889,124.68.10.20,,,,,,,,BRUTE_FORCE,1704535878.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704536524,45.248.26.205,,,,,,,,BRUTE_FORCE,1704536498.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704534462,185.165.29.69,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704510598,5.188.10.182,43.0,6.0,3.0,Brute-force,0.1275,0.0,1.0,,,,,,
EARLY_ALERT,,1704538222,5.188.10.182,,,,,,,,BRUTE_FORCE,1704538203.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704538227,5.188.10.182,,,,,,,,SCAN,1704538203.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704497579,185.222.209.151,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
EARLY_ALERT,,1704539279,185.222.209.151,,,,,,,,BRUTE_FORCE,1704539214.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704536953,185.165.29.69,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
EARLY_ALERT,,1704539615,89.46.76.55,,,,,,,,BRUTE_FORCE,1704539601.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704539625,89.46.76.55,,,,,,,,SCAN,1704539601.0,9.0,9.0,unique_users=4 >= 4,9.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704402224,121.14.27.58,11.0,10.0,3.0,Brute-force,0.0989,0.0,1.0,,,,,,
EARLY_ALERT,,1704541440,121.14.27.58,,,,,,,,BRUTE_FORCE,1704541433.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704539406,185.165.29.69,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
EARLY_ALERT,,1704543803,218.65.30.61,,,,,,,,BRUTE_FORCE,1704543754.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704542009,185.165.29.69,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704499168,212.47.252.220,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704311682,112.53.156.90,0.0,1.0,1.0,Single failure,0.0,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704524383,212.47.249.39,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704504819,1.194.225.119,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,NORMAL,1704522020,222.240.177.42,0.0,1.0,0.0,Normal,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704544690,185.165.29.69,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704359938,60.172.229.172,12.0,7.0,3.0,Brute-force,0.0406,0.0,1.0,,,,,,
EARLY_ALERT,,1704548818,60.172.229.172,,,,,,,,BRUTE_FORCE,1704548809.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704539284,185.222.209.151,70.0,7.0,3.0,Brute-force,0.131,0.0,1.0,,,,,,
EARLY_ALERT,,1704549429,185.222.209.151,,,,,,,,BRUTE_FORCE,1704549365.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704549611,185.222.209.151,,,,,,,,SCAN,1704549365.0,23.0,23.0,unique_users=4 >= 4,23.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704467195,60.191.240.70,10.0,2.0,1.0,Single failure,0.1326,0.0,0.0,,,,,,
EARLY_ALERT,,1704551559,112.208.148.25,,,,,,,,BRUTE_FORCE,1704551546.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704551851,41.139.195.218,,,,,,,,BRUTE_FORCE,1704551822.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703851760,218.65.30.124,1519.0,176.0,3.0,Brute-force,-0.0362,1.0,1.0,,,,,,
EARLY_ALERT,,1704553725,218.65.30.124,,,,,,,,BRUTE_FORCE,1704553678.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704515304,181.214.87.4,142.0,46.0,3.0,Brute-force,0.0929,0.0,1.0,,,,,,
EARLY_ALERT,,1704554406,181.214.87.4,,,,,,,,BRUTE_FORCE,1704554386.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704554412,181.214.87.4,,,,,,,,SCAN,1704554386.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704493025,103.79.142.55,6.0,5.0,2.0,Scan,0.1224,0.0,0.0,,,,,,
EARLY_ALERT,,1704557908,80.211.163.143,,,,,,,,BRUTE_FORCE,1704557889.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704557914,80.211.163.143,,,,,,,,SCAN,1704557889.0,8.0,8.0,unique_users=4 >= 4,8.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704547164,185.165.29.69,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704341861,119.7.221.137,312.0,128.0,3.0,Brute-force,0.059,0.0,1.0,,,,,,
EARLY_ALERT,,1704562270,119.7.221.137,,,,,,,,BRUTE_FORCE,1704562252.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704529261,60.2.12.12,279.0,166.0,3.0,Brute-force,0.0577,0.0,1.0,,,,,,
EARLY_ALERT,,1704562306,60.2.12.12,,,,,,,,BRUTE_FORCE,1704562288.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704560522,185.165.29.69,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704485645,51.15.193.10,55.0,13.0,3.0,Brute-force,-0.0079,1.0,1.0,,,,,,
EARLY_ALERT,,1704563718,51.15.193.10,,,,,,,,BRUTE_FORCE,1704563689.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704545195,212.47.252.220,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704535960,124.68.10.20,82.0,40.0,3.0,Brute-force,0.0598,0.0,1.0,,,,,,
EARLY_ALERT,,1704564205,124.68.10.20,,,,,,,,BRUTE_FORCE,1704564194.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704563043,185.165.29.69,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1703853305,42.63.19.194,14.0,7.0,3.0,Brute-force,0.0474,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704057019,219.151.22.59,9.0,2.0,1.0,Single failure,0.1317,0.0,0.0,,,,,,
EARLY_ALERT,,1704566813,219.151.22.59,,,,,,,,BRUTE_FORCE,1704566803.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704566819,219.151.22.59,,,,,,,,SCAN,1704566803.0,15.0,15.0,unique_users=4 >= 4,15.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704528318,212.237.45.42,141.0,42.0,3.0,Brute-force,-0.0219,1.0,1.0,,,,,,
EARLY_ALERT,,1704566945,212.237.45.42,,,,,,,,BRUTE_FORCE,1704566927.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704566967,212.237.45.42,,,,,,,,SCAN,1704566927.0,14.0,14.0,unique_users=4 >= 4,14.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704545570,112.53.156.90,2.0,2.0,1.0,Single failure,0.0244,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704565416,185.165.29.69,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704564277,124.68.10.20,83.0,40.0,3.0,Brute-force,0.0606,0.0,1.0,,,,,,
EARLY_ALERT,,1704568615,124.68.10.20,,,,,,,,BRUTE_FORCE,1704568603.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704169760,180.169.107.150,10.0,2.0,1.0,Single failure,0.1326,0.0,0.0,,,,,,
EARLY_ALERT,,1704569558,178.161.237.181,,,,,,,,BRUTE_FORCE,1704569547.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704569667,119.185.77.147,,,,,,,,BRUTE_FORCE,1704569657.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704107061,183.239.228.51,10.0,2.0,1.0,Single failure,0.1326,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704517869,5.188.10.156,193.0,46.0,3.0,Brute-force,0.0978,0.0,1.0,,,,,,
EARLY_ALERT,,1704570006,5.188.10.156,,,,,,,,BRUTE_FORCE,1704569975.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704570014,5.188.10.156,,,,,,,,SCAN,1704569975.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704529010,5.188.10.180,94.0,12.0,3.0,Brute-force,0.1179,0.0,1.0,,,,,,
EARLY_ALERT,,1704570124,5.188.10.180,,,,,,,,BRUTE_FORCE,1704570093.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704567753,185.165.29.69,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704554544,181.214.87.4,158.0,46.0,3.0,Brute-force,0.0934,0.0,1.0,,,,,,
EARLY_ALERT,,1704570167,181.214.87.4,,,,,,,,BRUTE_FORCE,1704570146.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704570177,181.214.87.4,,,,,,,,SCAN,1704570146.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704506808,212.47.235.87,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704531778,212.47.254.64,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704481825,51.15.199.66,19.0,3.0,1.0,Single failure,0.0031,0.0,0.0,,,,,,
EARLY_ALERT,,1704572003,51.15.199.66,,,,,,,,BRUTE_FORCE,1704571977.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704570130,185.165.29.69,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704538320,5.188.10.182,117.0,30.0,3.0,Brute-force,0.095,0.0,1.0,,,,,,
EARLY_ALERT,,1704573223,5.188.10.182,,,,,,,,BRUTE_FORCE,1704573201.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704572420,185.165.29.69,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704557770,103.79.142.55,7.0,5.0,2.0,Scan,0.1143,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704574709,185.165.29.69,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
EARLY_ALERT,,1704577630,115.249.117.176,,,,,,,,BRUTE_FORCE,1704577619.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704563739,51.15.193.10,50.0,13.0,3.0,Brute-force,-0.0085,1.0,1.0,,,,,,
EARLY_ALERT,,1704578010,51.15.193.10,,,,,,,,BRUTE_FORCE,1704577989.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702409134,103.207.37.179,12.0,8.0,3.0,Brute-force,0.1033,0.0,1.0,,,,,,
EARLY_ALERT,,1704578698,103.207.37.179,,,,,,,,BRUTE_FORCE,1704578692.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704578702,103.207.37.179,,,,,,,,SCAN,1704578692.0,8.0,8.0,unique_users=4 >= 4,8.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704564094,212.47.252.220,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
EARLY_ALERT,,1704579326,114.67.229.240,,,,,,,,BRUTE_FORCE,1704576554.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704580821,181.65.120.132,,,,,,,,BRUTE_FORCE,1704580809.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704318436,193.201.224.232,984.0,437.0,3.0,Brute-force,0.0614,0.0,1.0,,,,,,
EARLY_ALERT,,1704580853,193.201.224.232,,,,,,,,BRUTE_FORCE,1704580841.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704568832,180.169.107.150,11.0,2.0,1.0,Single failure,0.1355,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704023572,103.89.91.98,11.0,8.0,3.0,Brute-force,0.1038,0.0,1.0,,,,,,
EARLY_ALERT,,1704581955,113.195.145.79,,,,,,,,BRUTE_FORCE,1704581907.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704578592,70.70.148.133,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704532487,123.235.32.19,301.0,86.0,3.0,Brute-force,0.0902,0.0,1.0,,,,,,
EARLY_ALERT,,1704583330,123.235.32.19,,,,,,,,BRUTE_FORCE,1704583311.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704534606,103.207.39.212,11.0,5.0,2.0,Scan,0.1241,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704570124,5.188.10.180,31.0,6.0,3.0,Brute-force,0.1264,0.0,1.0,,,,,,
EARLY_ALERT,,1704584454,5.188.10.180,,,,,,,,BRUTE_FORCE,1704584435.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704584460,5.188.10.180,,,,,,,,SCAN,1704584435.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704582094,70.70.148.133,7.0,2.0,1.0,Single failure,0.1329,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704546435,1.194.225.119,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704567003,212.237.45.42,76.0,26.0,3.0,Brute-force,-0.0124,1.0,1.0,,,,,,
EARLY_ALERT,,1704589596,212.237.45.42,,,,,,,,BRUTE_FORCE,1704589581.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704589613,212.237.45.42,,,,,,,,SCAN,1704589581.0,14.0,14.0,unique_users=4 >= 4,14.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704576986,185.165.29.69,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704549662,185.222.209.151,297.0,27.0,3.0,Brute-force,0.09,0.0,1.0,,,,,,
EARLY_ALERT,,1704592970,185.222.209.151,,,,,,,,BRUTE_FORCE,1704592907.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704593218,185.222.209.151,,,,,,,,SCAN,1704592907.0,23.0,23.0,unique_users=4 >= 4,23.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702879206,103.207.38.179,14.0,7.0,3.0,Brute-force,0.1028,0.0,1.0,,,,,,
EARLY_ALERT,,1704594098,103.207.38.179,,,,,,,,BRUTE_FORCE,1704594089.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1704594103,103.207.38.179,,,,,,,,SCAN,1704594089.0,8.0,8.0,unique_users=4 >= 4,8.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704003473,119.193.140.216,11.0,2.0,1.0,Single failure,0.1355,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1704590655,185.165.29.69,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
EARLY_ALERT,,1704595073,221.0.194.20,,,,,,,,BRUTE_FORCE,1704595062.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,NORMAL,1704512057,111.222.107.90,0.0,1.0,0.0,Normal,0.332,0.0,0.0,,,,,,
